pizza_name_id,quantity,order_date,pizza_category
bbq_ckn_l,1,2015-02-05,Chicken
calabrese_l,1,2015-02-05,Supreme
ital_supr_m,1,2015-02-05,Supreme
thai_ckn_l,1,2015-02-05,Chicken
ital_supr_m,1,2015-02-05,Supreme
mexicana_l,1,2015-02-05,Veggie
soppressata_m,1,2015-02-05,Supreme
ital_cpcllo_m,1,2015-02-05,Classic
southw_ckn_l,1,2015-02-05,Chicken
ital_supr_l,1,2015-02-05,Supreme
pepperoni_l,1,2015-02-05,Classic
big_meat_s,1,2015-02-05,Classic
cali_ckn_l,1,2015-02-05,Chicken
classic_dlx_s,1,2015-02-05,Classic
hawaiian_l,1,2015-02-05,Classic
pepperoni_l,1,2015-02-05,Classic
bbq_ckn_l,1,2015-02-05,Chicken
peppr_salami_s,1,2015-02-05,Supreme
classic_dlx_s,1,2015-02-05,Classic
southw_ckn_l,1,2015-02-05,Chicken
brie_carre_s,1,2015-02-05,Supreme
spinach_supr_l,1,2015-02-05,Supreme
ckn_alfredo_m,1,2015-02-05,Chicken
cali_ckn_l,1,2015-02-05,Chicken
southw_ckn_m,1,2015-02-05,Chicken
veggie_veg_m,1,2015-02-05,Veggie
spicy_ital_l,1,2015-02-05,Supreme
prsc_argla_m,1,2015-02-05,Supreme
prsc_argla_s,1,2015-02-05,Supreme
veggie_veg_s,1,2015-02-05,Veggie
five_cheese_l,1,2015-02-05,Veggie
prsc_argla_s,1,2015-02-05,Supreme
brie_carre_s,1,2015-02-05,Supreme
four_cheese_l,1,2015-02-05,Veggie
sicilian_m,1,2015-02-05,Supreme
sicilian_s,1,2015-02-05,Supreme
big_meat_s,1,2015-02-05,Classic
peppr_salami_s,1,2015-02-05,Supreme
sicilian_l,1,2015-02-05,Supreme
soppressata_l,1,2015-02-05,Supreme
southw_ckn_m,1,2015-02-05,Chicken
five_cheese_l,1,2015-02-06,Veggie
calabrese_l,1,2015-02-06,Supreme
calabrese_l,1,2015-02-06,Supreme
pepperoni_l,1,2015-02-06,Classic
hawaiian_s,1,2015-02-06,Classic
pepperoni_m,1,2015-02-06,Classic
classic_dlx_s,1,2015-02-06,Classic
spin_pesto_l,1,2015-02-06,Veggie
four_cheese_l,1,2015-02-06,Veggie
four_cheese_m,1,2015-02-06,Veggie
big_meat_s,2,2015-02-06,Classic
cali_ckn_l,1,2015-02-06,Chicken
classic_dlx_m,1,2015-02-06,Classic
four_cheese_l,1,2015-02-06,Veggie
hawaiian_s,1,2015-02-06,Classic
ital_cpcllo_m,1,2015-02-06,Classic
ital_supr_l,1,2015-02-06,Supreme
peppr_salami_l,1,2015-02-06,Supreme
sicilian_s,1,2015-02-06,Supreme
bbq_ckn_l,1,2015-02-06,Chicken
ckn_pesto_m,1,2015-02-06,Chicken
napolitana_l,1,2015-02-06,Classic
southw_ckn_s,1,2015-02-06,Chicken
big_meat_s,1,2015-02-06,Classic
brie_carre_s,1,2015-02-06,Supreme
classic_dlx_m,1,2015-02-06,Classic
ckn_alfredo_m,1,2015-02-06,Chicken
pep_msh_pep_m,1,2015-02-06,Classic
calabrese_s,1,2015-02-06,Supreme
five_cheese_l,1,2015-02-06,Veggie
sicilian_l,1,2015-02-06,Supreme
southw_ckn_l,1,2015-02-06,Chicken
the_greek_s,1,2015-02-06,Classic
calabrese_m,1,2015-02-06,Supreme
classic_dlx_s,1,2015-02-06,Classic
five_cheese_l,1,2015-02-06,Veggie
hawaiian_m,1,2015-02-06,Classic
hawaiian_s,1,2015-02-06,Classic
ital_veggie_m,1,2015-02-06,Veggie
mediterraneo_l,1,2015-02-06,Veggie
pep_msh_pep_l,1,2015-02-06,Classic
pep_msh_pep_m,1,2015-02-06,Classic
pepperoni_m,1,2015-02-06,Classic
soppressata_s,1,2015-02-06,Supreme
spicy_ital_l,1,2015-02-06,Supreme
spinach_fet_l,1,2015-02-06,Veggie
ckn_alfredo_m,1,2015-02-06,Chicken
prsc_argla_m,1,2015-02-06,Supreme
big_meat_s,1,2015-02-06,Classic
napolitana_m,1,2015-02-06,Classic
pep_msh_pep_s,1,2015-02-06,Classic
spinach_fet_s,1,2015-02-06,Veggie
thai_ckn_m,1,2015-02-06,Chicken
thai_ckn_l,1,2015-02-06,Chicken
four_cheese_m,1,2015-02-06,Veggie
hawaiian_s,1,2015-02-06,Classic
peppr_salami_m,1,2015-02-06,Supreme
prsc_argla_l,1,2015-02-06,Supreme
cali_ckn_m,1,2015-02-06,Chicken
classic_dlx_l,1,2015-02-06,Classic
classic_dlx_m,1,2015-02-06,Classic
peppr_salami_m,1,2015-02-06,Supreme
spinach_supr_l,1,2015-02-06,Supreme
southw_ckn_l,1,2015-02-06,Chicken
hawaiian_s,1,2015-02-06,Classic
napolitana_s,1,2015-02-06,Classic
cali_ckn_m,1,2015-02-06,Chicken
classic_dlx_m,1,2015-02-06,Classic
green_garden_m,1,2015-02-06,Veggie
ital_cpcllo_l,1,2015-02-06,Classic
sicilian_l,1,2015-02-06,Supreme
spin_pesto_m,1,2015-02-06,Veggie
mediterraneo_l,1,2015-02-06,Veggie
napolitana_s,1,2015-02-06,Classic
spinach_fet_m,1,2015-02-06,Veggie
bbq_ckn_l,1,2015-02-06,Chicken
mexicana_m,1,2015-02-06,Veggie
southw_ckn_l,1,2015-02-06,Chicken
spinach_fet_s,1,2015-02-06,Veggie
spin_pesto_m,1,2015-02-06,Veggie
bbq_ckn_l,1,2015-02-06,Chicken
ital_supr_l,1,2015-02-06,Supreme
big_meat_s,1,2015-02-06,Classic
cali_ckn_m,1,2015-02-06,Chicken
pep_msh_pep_s,1,2015-02-06,Classic
thai_ckn_m,1,2015-02-06,Chicken
big_meat_s,1,2015-02-06,Classic
hawaiian_l,1,2015-02-06,Classic
southw_ckn_l,1,2015-02-06,Chicken
spicy_ital_s,1,2015-02-06,Supreme
veggie_veg_s,1,2015-02-06,Veggie
classic_dlx_s,1,2015-02-06,Classic
green_garden_s,1,2015-02-06,Veggie
napolitana_s,1,2015-02-06,Classic
pepperoni_l,1,2015-02-06,Classic
five_cheese_l,1,2015-02-06,Veggie
thai_ckn_l,1,2015-02-06,Chicken
sicilian_s,1,2015-02-06,Supreme
spicy_ital_l,1,2015-02-06,Supreme
hawaiian_s,1,2015-02-06,Classic
spicy_ital_l,1,2015-02-06,Supreme
ital_supr_m,1,2015-02-06,Supreme
sicilian_m,1,2015-02-06,Supreme
bbq_ckn_l,1,2015-02-06,Chicken
peppr_salami_m,1,2015-02-06,Supreme
sicilian_s,1,2015-02-06,Supreme
spin_pesto_s,1,2015-02-06,Veggie
spinach_fet_l,1,2015-02-06,Veggie
mediterraneo_l,1,2015-02-06,Veggie
veggie_veg_m,1,2015-02-06,Veggie
mediterraneo_s,1,2015-02-06,Veggie
calabrese_s,1,2015-02-06,Supreme
southw_ckn_m,1,2015-02-06,Chicken
thai_ckn_s,1,2015-02-06,Chicken
veggie_veg_m,1,2015-02-06,Veggie
bbq_ckn_m,1,2015-02-06,Chicken
calabrese_l,1,2015-02-06,Supreme
sicilian_m,1,2015-02-06,Supreme
the_greek_xl,1,2015-02-06,Classic
ital_supr_s,1,2015-02-06,Supreme
sicilian_s,1,2015-02-06,Supreme
cali_ckn_l,1,2015-02-06,Chicken
pepperoni_l,1,2015-02-06,Classic
spicy_ital_l,1,2015-02-06,Supreme
veggie_veg_m,1,2015-02-06,Veggie
napolitana_l,1,2015-02-06,Classic
spin_pesto_m,1,2015-02-06,Veggie
cali_ckn_l,1,2015-02-06,Chicken
hawaiian_m,1,2015-02-06,Classic
pep_msh_pep_m,1,2015-02-06,Classic
classic_dlx_m,1,2015-02-06,Classic
spinach_fet_l,1,2015-02-06,Veggie
bbq_ckn_m,1,2015-02-06,Chicken
five_cheese_l,1,2015-02-06,Veggie
ital_supr_l,1,2015-02-06,Supreme
hawaiian_l,1,2015-02-06,Classic
big_meat_s,1,2015-02-06,Classic
five_cheese_l,1,2015-02-06,Veggie
ital_supr_l,1,2015-02-06,Supreme
veggie_veg_m,1,2015-02-06,Veggie
napolitana_m,1,2015-02-06,Classic
peppr_salami_l,1,2015-02-06,Supreme
ckn_pesto_m,1,2015-02-06,Chicken
peppr_salami_m,1,2015-02-06,Supreme
spin_pesto_s,1,2015-02-06,Veggie
cali_ckn_s,1,2015-02-06,Chicken
hawaiian_m,1,2015-02-06,Classic
spicy_ital_l,1,2015-02-06,Supreme
the_greek_l,1,2015-02-06,Classic
classic_dlx_m,1,2015-02-06,Classic
brie_carre_s,1,2015-02-06,Supreme
spin_pesto_s,1,2015-02-06,Veggie
hawaiian_l,1,2015-02-07,Classic
spinach_fet_m,1,2015-02-07,Veggie
thai_ckn_m,1,2015-02-07,Chicken
big_meat_s,1,2015-02-07,Classic
cali_ckn_s,1,2015-02-07,Chicken
ital_cpcllo_m,1,2015-02-07,Classic
ital_supr_m,1,2015-02-07,Supreme
mexicana_m,1,2015-02-07,Veggie
bbq_ckn_s,1,2015-02-07,Chicken
ckn_pesto_l,1,2015-02-07,Chicken
veggie_veg_s,1,2015-02-07,Veggie
spicy_ital_l,1,2015-02-07,Supreme
cali_ckn_m,1,2015-02-07,Chicken
classic_dlx_s,1,2015-02-07,Classic
sicilian_l,1,2015-02-07,Supreme
ckn_alfredo_m,1,2015-02-07,Chicken
southw_ckn_l,1,2015-02-07,Chicken
spin_pesto_m,1,2015-02-07,Veggie
prsc_argla_m,1,2015-02-07,Supreme
thai_ckn_s,1,2015-02-07,Chicken
the_greek_l,1,2015-02-07,Classic
big_meat_s,1,2015-02-07,Classic
veggie_veg_s,1,2015-02-07,Veggie
bbq_ckn_l,1,2015-02-07,Chicken
bbq_ckn_m,2,2015-02-07,Chicken
brie_carre_s,1,2015-02-07,Supreme
classic_dlx_s,1,2015-02-07,Classic
ital_supr_l,1,2015-02-07,Supreme
ital_supr_m,1,2015-02-07,Supreme
ital_veggie_m,1,2015-02-07,Veggie
sicilian_l,1,2015-02-07,Supreme
thai_ckn_s,1,2015-02-07,Chicken
veggie_veg_m,1,2015-02-07,Veggie
big_meat_s,1,2015-02-07,Classic
classic_dlx_s,1,2015-02-07,Classic
spicy_ital_l,1,2015-02-07,Supreme
four_cheese_m,1,2015-02-07,Veggie
pepperoni_l,1,2015-02-07,Classic
thai_ckn_m,1,2015-02-07,Chicken
veggie_veg_m,1,2015-02-07,Veggie
big_meat_s,1,2015-02-07,Classic
ital_supr_l,1,2015-02-07,Supreme
thai_ckn_l,1,2015-02-07,Chicken
the_greek_xl,1,2015-02-07,Classic
prsc_argla_m,1,2015-02-07,Supreme
bbq_ckn_m,1,2015-02-07,Chicken
brie_carre_s,1,2015-02-07,Supreme
spin_pesto_s,1,2015-02-07,Veggie
spinach_fet_s,1,2015-02-07,Veggie
ital_cpcllo_m,1,2015-02-07,Classic
four_cheese_m,1,2015-02-07,Veggie
prsc_argla_s,1,2015-02-07,Supreme
cali_ckn_m,1,2015-02-07,Chicken
spicy_ital_l,1,2015-02-07,Supreme
ital_cpcllo_l,1,2015-02-07,Classic
spinach_fet_m,1,2015-02-07,Veggie
bbq_ckn_m,1,2015-02-07,Chicken
green_garden_s,1,2015-02-07,Veggie
hawaiian_s,1,2015-02-07,Classic
veggie_veg_l,1,2015-02-07,Veggie
spinach_fet_s,1,2015-02-07,Veggie
ckn_alfredo_m,1,2015-02-07,Chicken
classic_dlx_m,1,2015-02-07,Classic
soppressata_s,1,2015-02-07,Supreme
southw_ckn_m,1,2015-02-07,Chicken
big_meat_s,1,2015-02-07,Classic
ital_supr_l,1,2015-02-07,Supreme
sicilian_s,1,2015-02-07,Supreme
thai_ckn_m,1,2015-02-07,Chicken
southw_ckn_s,1,2015-02-07,Chicken
ckn_pesto_l,1,2015-02-07,Chicken
ital_veggie_m,1,2015-02-07,Veggie
peppr_salami_l,1,2015-02-07,Supreme
spinach_fet_s,1,2015-02-07,Veggie
big_meat_s,1,2015-02-07,Classic
calabrese_s,1,2015-02-07,Supreme
ital_cpcllo_l,1,2015-02-07,Classic
veggie_veg_m,1,2015-02-07,Veggie
classic_dlx_m,1,2015-02-07,Classic
hawaiian_l,1,2015-02-07,Classic
ckn_alfredo_m,1,2015-02-07,Chicken
calabrese_m,1,2015-02-07,Supreme
four_cheese_l,1,2015-02-07,Veggie
four_cheese_m,1,2015-02-07,Veggie
soppressata_m,1,2015-02-07,Supreme
spinach_fet_l,1,2015-02-07,Veggie
veggie_veg_m,1,2015-02-07,Veggie
four_cheese_l,1,2015-02-07,Veggie
ital_supr_l,1,2015-02-07,Supreme
pepperoni_s,1,2015-02-07,Classic
prsc_argla_s,1,2015-02-07,Supreme
spinach_fet_m,1,2015-02-07,Veggie
spinach_fet_l,1,2015-02-07,Veggie
the_greek_m,1,2015-02-07,Classic
ckn_alfredo_m,1,2015-02-07,Chicken
five_cheese_l,1,2015-02-07,Veggie
green_garden_s,1,2015-02-07,Veggie
mexicana_s,1,2015-02-07,Veggie
cali_ckn_m,1,2015-02-07,Chicken
classic_dlx_m,1,2015-02-07,Classic
ital_cpcllo_s,1,2015-02-07,Classic
ital_supr_l,1,2015-02-07,Supreme
ital_cpcllo_l,1,2015-02-07,Classic
ital_supr_l,1,2015-02-07,Supreme
thai_ckn_l,1,2015-02-07,Chicken
cali_ckn_l,1,2015-02-07,Chicken
prsc_argla_m,1,2015-02-07,Supreme
sicilian_s,1,2015-02-07,Supreme
spinach_fet_m,1,2015-02-07,Veggie
ital_cpcllo_m,1,2015-02-07,Classic
cali_ckn_l,1,2015-02-07,Chicken
cali_ckn_m,1,2015-02-07,Chicken
five_cheese_l,1,2015-02-07,Veggie
classic_dlx_m,1,2015-02-07,Classic
pepperoni_s,1,2015-02-07,Classic
prsc_argla_l,1,2015-02-07,Supreme
southw_ckn_s,1,2015-02-07,Chicken
bbq_ckn_s,1,2015-02-07,Chicken
spicy_ital_l,1,2015-02-07,Supreme
prsc_argla_s,1,2015-02-07,Supreme
prsc_argla_m,1,2015-02-07,Supreme
cali_ckn_s,1,2015-02-07,Chicken
ital_supr_m,1,2015-02-07,Supreme
southw_ckn_l,1,2015-02-07,Chicken
spicy_ital_l,1,2015-02-07,Supreme
green_garden_s,1,2015-02-07,Veggie
ckn_pesto_l,1,2015-02-07,Chicken
classic_dlx_s,1,2015-02-07,Classic
southw_ckn_l,1,2015-02-07,Chicken
thai_ckn_l,1,2015-02-07,Chicken
prsc_argla_m,1,2015-02-07,Supreme
the_greek_l,1,2015-02-07,Classic
four_cheese_l,1,2015-02-07,Veggie
calabrese_m,1,2015-02-07,Supreme
cali_ckn_m,1,2015-02-07,Chicken
five_cheese_l,1,2015-02-08,Veggie
ital_cpcllo_l,1,2015-02-08,Classic
ckn_alfredo_l,1,2015-02-08,Chicken
the_greek_l,1,2015-02-08,Classic
big_meat_s,1,2015-02-08,Classic
mediterraneo_l,1,2015-02-08,Veggie
big_meat_s,1,2015-02-08,Classic
pepperoni_l,1,2015-02-08,Classic
pepperoni_m,1,2015-02-08,Classic
prsc_argla_s,1,2015-02-08,Supreme
spinach_fet_l,1,2015-02-08,Veggie
ital_supr_l,1,2015-02-08,Supreme
prsc_argla_s,1,2015-02-08,Supreme
spin_pesto_l,1,2015-02-08,Veggie
bbq_ckn_m,1,2015-02-08,Chicken
cali_ckn_m,2,2015-02-08,Chicken
ckn_alfredo_m,1,2015-02-08,Chicken
ckn_pesto_l,1,2015-02-08,Chicken
four_cheese_l,1,2015-02-08,Veggie
ital_supr_l,1,2015-02-08,Supreme
mexicana_s,1,2015-02-08,Veggie
spicy_ital_l,1,2015-02-08,Supreme
spin_pesto_s,1,2015-02-08,Veggie
pepperoni_l,1,2015-02-08,Classic
spinach_fet_m,1,2015-02-08,Veggie
hawaiian_l,1,2015-02-08,Classic
mediterraneo_s,1,2015-02-08,Veggie
southw_ckn_m,1,2015-02-08,Chicken
brie_carre_s,1,2015-02-08,Supreme
hawaiian_l,1,2015-02-08,Classic
big_meat_s,1,2015-02-08,Classic
southw_ckn_s,1,2015-02-08,Chicken
spicy_ital_l,1,2015-02-08,Supreme
five_cheese_l,1,2015-02-08,Veggie
ital_supr_m,1,2015-02-08,Supreme
pepperoni_s,1,2015-02-08,Classic
prsc_argla_l,1,2015-02-08,Supreme
hawaiian_s,1,2015-02-08,Classic
bbq_ckn_m,1,2015-02-08,Chicken
pep_msh_pep_s,1,2015-02-08,Classic
peppr_salami_l,1,2015-02-08,Supreme
sicilian_s,1,2015-02-08,Supreme
spicy_ital_l,1,2015-02-08,Supreme
peppr_salami_l,1,2015-02-08,Supreme
prsc_argla_s,1,2015-02-08,Supreme
classic_dlx_l,1,2015-02-08,Classic
ital_supr_l,1,2015-02-08,Supreme
ckn_alfredo_s,1,2015-02-08,Chicken
ital_cpcllo_m,1,2015-02-08,Classic
pepperoni_m,1,2015-02-08,Classic
thai_ckn_l,1,2015-02-08,Chicken
bbq_ckn_m,1,2015-02-08,Chicken
sicilian_s,1,2015-02-08,Supreme
peppr_salami_l,1,2015-02-08,Supreme
five_cheese_l,1,2015-02-08,Veggie
hawaiian_s,1,2015-02-08,Classic
napolitana_s,1,2015-02-08,Classic
thai_ckn_l,1,2015-02-08,Chicken
cali_ckn_l,1,2015-02-08,Chicken
napolitana_l,1,2015-02-08,Classic
cali_ckn_s,1,2015-02-08,Chicken
hawaiian_s,1,2015-02-08,Classic
spicy_ital_l,1,2015-02-08,Supreme
spinach_supr_m,1,2015-02-08,Supreme
pepperoni_m,1,2015-02-08,Classic
prsc_argla_l,1,2015-02-08,Supreme
ital_veggie_m,1,2015-02-08,Veggie
spinach_fet_l,1,2015-02-08,Veggie
big_meat_s,1,2015-02-08,Classic
ckn_alfredo_l,1,2015-02-08,Chicken
classic_dlx_s,1,2015-02-08,Classic
ckn_pesto_s,1,2015-02-08,Chicken
ital_cpcllo_l,1,2015-02-08,Classic
ital_cpcllo_m,1,2015-02-08,Classic
spicy_ital_l,1,2015-02-08,Supreme
five_cheese_l,1,2015-02-08,Veggie
spicy_ital_l,1,2015-02-08,Supreme
spin_pesto_s,1,2015-02-08,Veggie
classic_dlx_s,1,2015-02-08,Classic
southw_ckn_s,1,2015-02-08,Chicken
spicy_ital_s,1,2015-02-08,Supreme
pep_msh_pep_s,2,2015-02-08,Classic
big_meat_s,1,2015-02-08,Classic
hawaiian_s,1,2015-02-08,Classic
thai_ckn_m,1,2015-02-08,Chicken
mediterraneo_s,1,2015-02-08,Veggie
the_greek_s,1,2015-02-08,Classic
ital_veggie_s,1,2015-02-08,Veggie
veggie_veg_l,1,2015-02-08,Veggie
bbq_ckn_l,1,2015-02-08,Chicken
ital_supr_l,1,2015-02-08,Supreme
ital_veggie_m,1,2015-02-08,Veggie
thai_ckn_m,1,2015-02-08,Chicken
spicy_ital_l,1,2015-02-08,Supreme
thai_ckn_l,1,2015-02-08,Chicken
classic_dlx_s,1,2015-02-08,Classic
hawaiian_l,1,2015-02-08,Classic
ital_cpcllo_l,1,2015-02-08,Classic
sicilian_m,1,2015-02-08,Supreme
bbq_ckn_m,1,2015-02-08,Chicken
cali_ckn_l,1,2015-02-08,Chicken
mediterraneo_l,1,2015-02-08,Veggie
prsc_argla_m,1,2015-02-08,Supreme
green_garden_s,1,2015-02-08,Veggie
pepperoni_l,1,2015-02-08,Classic
southw_ckn_l,1,2015-02-08,Chicken
bbq_ckn_m,1,2015-02-08,Chicken
brie_carre_s,1,2015-02-08,Supreme
soppressata_m,1,2015-02-08,Supreme
spicy_ital_l,1,2015-02-08,Supreme
sicilian_m,1,2015-02-08,Supreme
hawaiian_m,1,2015-02-08,Classic
prsc_argla_m,1,2015-02-08,Supreme
prsc_argla_s,1,2015-02-08,Supreme
spinach_supr_s,1,2015-02-08,Supreme
pep_msh_pep_s,1,2015-02-08,Classic
thai_ckn_m,1,2015-02-08,Chicken
thai_ckn_s,1,2015-02-08,Chicken
mexicana_s,1,2015-02-08,Veggie
prsc_argla_m,1,2015-02-08,Supreme
spinach_supr_l,1,2015-02-08,Supreme
veggie_veg_l,1,2015-02-08,Veggie
mexicana_m,1,2015-02-09,Veggie
the_greek_s,1,2015-02-09,Classic
the_greek_xl,1,2015-02-09,Classic
cali_ckn_m,1,2015-02-09,Chicken
ital_supr_m,1,2015-02-09,Supreme
veggie_veg_l,1,2015-02-09,Veggie
cali_ckn_l,1,2015-02-09,Chicken
sicilian_l,1,2015-02-09,Supreme
pepperoni_m,1,2015-02-09,Classic
four_cheese_l,1,2015-02-09,Veggie
napolitana_s,1,2015-02-09,Classic
southw_ckn_m,1,2015-02-09,Chicken
classic_dlx_m,1,2015-02-09,Classic
prsc_argla_s,1,2015-02-09,Supreme
sicilian_l,1,2015-02-09,Supreme
thai_ckn_l,1,2015-02-09,Chicken
bbq_ckn_m,1,2015-02-09,Chicken
hawaiian_l,1,2015-02-09,Classic
ital_supr_m,1,2015-02-09,Supreme
ital_veggie_l,1,2015-02-09,Veggie
ital_veggie_m,1,2015-02-09,Veggie
ital_veggie_s,1,2015-02-09,Veggie
prsc_argla_l,1,2015-02-09,Supreme
sicilian_l,1,2015-02-09,Supreme
veggie_veg_l,1,2015-02-09,Veggie
hawaiian_l,1,2015-02-09,Classic
ital_supr_m,1,2015-02-09,Supreme
thai_ckn_m,1,2015-02-09,Chicken
thai_ckn_s,1,2015-02-09,Chicken
pep_msh_pep_m,1,2015-02-09,Classic
spinach_fet_l,1,2015-02-09,Veggie
southw_ckn_m,1,2015-02-09,Chicken
big_meat_s,1,2015-02-09,Classic
cali_ckn_m,1,2015-02-09,Chicken
five_cheese_l,1,2015-02-09,Veggie
ital_supr_m,1,2015-02-09,Supreme
pepperoni_m,1,2015-02-09,Classic
peppr_salami_l,1,2015-02-09,Supreme
sicilian_s,1,2015-02-09,Supreme
southw_ckn_l,1,2015-02-09,Chicken
southw_ckn_m,1,2015-02-09,Chicken
thai_ckn_l,1,2015-02-09,Chicken
the_greek_s,1,2015-02-09,Classic
the_greek_xl,1,2015-02-09,Classic
ital_veggie_m,1,2015-02-09,Veggie
thai_ckn_l,1,2015-02-09,Chicken
ckn_pesto_l,1,2015-02-09,Chicken
big_meat_s,1,2015-02-09,Classic
five_cheese_l,1,2015-02-09,Veggie
green_garden_m,1,2015-02-09,Veggie
spicy_ital_m,1,2015-02-09,Supreme
spin_pesto_s,1,2015-02-09,Veggie
four_cheese_m,1,2015-02-09,Veggie
green_garden_s,1,2015-02-09,Veggie
ital_supr_m,1,2015-02-09,Supreme
pepperoni_m,1,2015-02-09,Classic
bbq_ckn_m,1,2015-02-09,Chicken
napolitana_l,1,2015-02-09,Classic
veggie_veg_s,1,2015-02-09,Veggie
bbq_ckn_m,1,2015-02-09,Chicken
classic_dlx_m,1,2015-02-09,Classic
four_cheese_m,1,2015-02-09,Veggie
ital_cpcllo_s,1,2015-02-09,Classic
hawaiian_s,1,2015-02-09,Classic
spicy_ital_m,1,2015-02-09,Supreme
napolitana_l,1,2015-02-09,Classic
prsc_argla_m,1,2015-02-09,Supreme
ital_cpcllo_s,1,2015-02-09,Classic
mexicana_s,1,2015-02-09,Veggie
ckn_alfredo_m,1,2015-02-09,Chicken
napolitana_m,1,2015-02-09,Classic
cali_ckn_l,1,2015-02-09,Chicken
cali_ckn_s,1,2015-02-09,Chicken
pepperoni_s,1,2015-02-09,Classic
sicilian_s,1,2015-02-09,Supreme
bbq_ckn_m,1,2015-02-09,Chicken
big_meat_s,1,2015-02-09,Classic
spicy_ital_l,1,2015-02-09,Supreme
the_greek_s,1,2015-02-09,Classic
hawaiian_s,1,2015-02-09,Classic
southw_ckn_l,2,2015-02-09,Chicken
soppressata_l,1,2015-02-09,Supreme
prsc_argla_l,1,2015-02-09,Supreme
hawaiian_s,1,2015-02-09,Classic
mexicana_s,1,2015-02-09,Veggie
bbq_ckn_l,1,2015-02-09,Chicken
ckn_pesto_l,1,2015-02-09,Chicken
five_cheese_l,1,2015-02-09,Veggie
veggie_veg_m,1,2015-02-09,Veggie
classic_dlx_m,1,2015-02-09,Classic
sicilian_l,1,2015-02-09,Supreme
mexicana_l,1,2015-02-09,Veggie
southw_ckn_s,1,2015-02-09,Chicken
prsc_argla_m,1,2015-02-09,Supreme
ckn_alfredo_l,1,2015-02-09,Chicken
ckn_pesto_m,1,2015-02-09,Chicken
green_garden_m,1,2015-02-09,Veggie
pepperoni_l,1,2015-02-09,Classic
veggie_veg_m,1,2015-02-09,Veggie
bbq_ckn_l,1,2015-02-09,Chicken
ital_veggie_m,1,2015-02-09,Veggie
spinach_supr_s,1,2015-02-09,Supreme
cali_ckn_m,1,2015-02-09,Chicken
mediterraneo_s,1,2015-02-09,Veggie
spicy_ital_m,1,2015-02-09,Supreme
spin_pesto_m,1,2015-02-09,Veggie
the_greek_m,1,2015-02-09,Classic
cali_ckn_l,1,2015-02-09,Chicken
napolitana_s,1,2015-02-09,Classic
four_cheese_l,1,2015-02-09,Veggie
pep_msh_pep_s,1,2015-02-09,Classic
the_greek_s,2,2015-02-09,Classic
four_cheese_m,1,2015-02-09,Veggie
hawaiian_s,1,2015-02-09,Classic
ital_veggie_s,1,2015-02-09,Veggie
mexicana_m,1,2015-02-09,Veggie
green_garden_s,1,2015-02-09,Veggie
cali_ckn_l,1,2015-02-09,Chicken
sicilian_m,1,2015-02-09,Supreme
spinach_fet_l,1,2015-02-09,Veggie
veggie_veg_m,1,2015-02-09,Veggie
ital_cpcllo_m,1,2015-02-09,Classic
hawaiian_s,1,2015-02-09,Classic
soppressata_s,1,2015-02-09,Supreme
spinach_fet_s,1,2015-02-09,Veggie
hawaiian_s,1,2015-02-09,Classic
prsc_argla_s,1,2015-02-09,Supreme
spin_pesto_s,1,2015-02-09,Veggie
peppr_salami_m,1,2015-02-09,Supreme
big_meat_s,1,2015-02-09,Classic
pepperoni_l,1,2015-02-09,Classic
mediterraneo_l,1,2015-02-09,Veggie
five_cheese_l,1,2015-02-09,Veggie
four_cheese_l,1,2015-02-09,Veggie
bbq_ckn_l,1,2015-02-10,Chicken
pepperoni_l,1,2015-02-10,Classic
soppressata_l,1,2015-02-10,Supreme
the_greek_l,1,2015-02-10,Classic
napolitana_s,1,2015-02-10,Classic
soppressata_l,1,2015-02-10,Supreme
southw_ckn_s,1,2015-02-10,Chicken
calabrese_m,1,2015-02-10,Supreme
ital_veggie_m,1,2015-02-10,Veggie
bbq_ckn_s,1,2015-02-10,Chicken
southw_ckn_s,1,2015-02-10,Chicken
sicilian_s,1,2015-02-10,Supreme
spicy_ital_l,1,2015-02-10,Supreme
ital_supr_s,1,2015-02-10,Supreme
spicy_ital_l,1,2015-02-10,Supreme
five_cheese_l,1,2015-02-10,Veggie
four_cheese_l,1,2015-02-10,Veggie
napolitana_s,1,2015-02-10,Classic
prsc_argla_m,1,2015-02-10,Supreme
soppressata_m,1,2015-02-10,Supreme
sicilian_m,1,2015-02-10,Supreme
spinach_fet_l,1,2015-02-10,Veggie
thai_ckn_s,1,2015-02-10,Chicken
cali_ckn_l,1,2015-02-10,Chicken
five_cheese_l,1,2015-02-10,Veggie
pepperoni_m,1,2015-02-10,Classic
spicy_ital_l,1,2015-02-10,Supreme
hawaiian_m,1,2015-02-10,Classic
napolitana_m,1,2015-02-10,Classic
prsc_argla_s,1,2015-02-10,Supreme
brie_carre_s,1,2015-02-10,Supreme
napolitana_m,1,2015-02-10,Classic
spicy_ital_l,1,2015-02-10,Supreme
classic_dlx_m,1,2015-02-10,Classic
green_garden_s,1,2015-02-10,Veggie
ital_cpcllo_l,1,2015-02-10,Classic
thai_ckn_l,1,2015-02-10,Chicken
sicilian_l,1,2015-02-10,Supreme
spinach_fet_s,1,2015-02-10,Veggie
mexicana_l,1,2015-02-10,Veggie
napolitana_l,1,2015-02-10,Classic
southw_ckn_l,1,2015-02-10,Chicken
cali_ckn_m,1,2015-02-10,Chicken
