pizza_name_id,order_date,daily_sales
hawaiian_l,2015-11-26,6
hawaiian_l,2015-11-27,3
hawaiian_l,2015-11-28,1
hawaiian_l,2015-11-29,5
hawaiian_l,2015-11-30,1
hawaiian_l,2015-12-01,4
hawaiian_l,2015-12-02,3
hawaiian_l,2015-12-03,1
hawaiian_l,2015-12-04,4
hawaiian_l,2015-12-05,8
hawaiian_l,2015-12-06,3
hawaiian_l,2015-12-07,4
hawaiian_l,2015-12-08,4
hawaiian_l,2015-12-09,1
hawaiian_l,2015-12-10,1
hawaiian_l,2015-12-11,4
hawaiian_l,2015-12-12,2
hawaiian_l,2015-12-13,3
hawaiian_l,2015-12-15,4
hawaiian_l,2015-12-16,3
hawaiian_l,2015-12-17,1
hawaiian_l,2015-12-18,2
hawaiian_l,2015-12-19,5
hawaiian_l,2015-12-20,2
hawaiian_l,2015-12-21,3
hawaiian_l,2015-12-22,2
hawaiian_l,2015-12-23,4
hawaiian_l,2015-12-24,5
hawaiian_l,2015-12-26,4
hawaiian_l,2015-12-27,1
hawaiian_l,2015-12-28,1
hawaiian_l,2015-12-29,2
hawaiian_l,2015-12-30,1
hawaiian_l,2015-12-31,2
hawaiian_m,2015-01-01,1
hawaiian_m,2015-01-02,1
hawaiian_m,2015-01-03,2
hawaiian_m,2015-01-04,1
hawaiian_m,2015-01-06,2
hawaiian_m,2015-01-07,1
hawaiian_m,2015-01-09,1
hawaiian_m,2015-01-10,1
hawaiian_m,2015-01-14,1
hawaiian_m,2015-01-17,2
hawaiian_m,2015-01-19,1
hawaiian_m,2015-01-21,1
hawaiian_m,2015-01-22,1
hawaiian_m,2015-01-23,1
hawaiian_m,2015-01-27,2
hawaiian_m,2015-01-28,1
hawaiian_m,2015-01-29,3
hawaiian_m,2015-01-30,1
hawaiian_m,2015-01-31,3
hawaiian_m,2015-02-01,1
hawaiian_m,2015-02-03,2
hawaiian_m,2015-02-04,3
hawaiian_m,2015-02-05,2
hawaiian_m,2015-02-06,3
hawaiian_m,2015-02-08,1
hawaiian_m,2015-02-10,1
hawaiian_m,2015-02-11,1
hawaiian_m,2015-02-12,4
hawaiian_m,2015-02-13,1
hawaiian_m,2015-02-14,1
hawaiian_m,2015-02-16,4
hawaiian_m,2015-02-17,1
hawaiian_m,2015-02-18,1
hawaiian_m,2015-02-19,2
hawaiian_m,2015-02-20,2
hawaiian_m,2015-02-21,2
hawaiian_m,2015-02-23,1
hawaiian_m,2015-02-24,4
hawaiian_m,2015-02-26,1
hawaiian_m,2015-02-27,1
hawaiian_m,2015-02-28,1
hawaiian_m,2015-03-02,4
hawaiian_m,2015-03-03,3
hawaiian_m,2015-03-04,1
hawaiian_m,2015-03-05,2
hawaiian_m,2015-03-06,2
hawaiian_m,2015-03-07,1
hawaiian_m,2015-03-08,5
hawaiian_m,2015-03-10,2
hawaiian_m,2015-03-12,1
hawaiian_m,2015-03-13,2
hawaiian_m,2015-03-14,1
hawaiian_m,2015-03-15,3
hawaiian_m,2015-03-17,2
hawaiian_m,2015-03-18,2
hawaiian_m,2015-03-20,1
hawaiian_m,2015-03-21,4
hawaiian_m,2015-03-22,1
hawaiian_m,2015-03-23,3
hawaiian_m,2015-03-26,2
hawaiian_m,2015-03-27,3
hawaiian_m,2015-03-28,2
hawaiian_m,2015-03-30,1
hawaiian_m,2015-04-01,1
hawaiian_m,2015-04-02,3
hawaiian_m,2015-04-03,5
hawaiian_m,2015-04-04,2
hawaiian_m,2015-04-05,1
hawaiian_m,2015-04-06,2
hawaiian_m,2015-04-07,2
hawaiian_m,2015-04-10,1
hawaiian_m,2015-04-11,3
hawaiian_m,2015-04-12,1
hawaiian_m,2015-04-13,1
hawaiian_m,2015-04-14,2
hawaiian_m,2015-04-15,2
hawaiian_m,2015-04-19,1
hawaiian_m,2015-04-20,3
hawaiian_m,2015-04-21,4
hawaiian_m,2015-04-25,1
hawaiian_m,2015-04-26,3
hawaiian_m,2015-04-27,1
hawaiian_m,2015-04-28,1
hawaiian_m,2015-04-29,1
hawaiian_m,2015-04-30,2
hawaiian_m,2015-05-01,2
hawaiian_m,2015-05-02,2
hawaiian_m,2015-05-03,1
hawaiian_m,2015-05-04,2
hawaiian_m,2015-05-05,2
hawaiian_m,2015-05-06,2
hawaiian_m,2015-05-07,1
hawaiian_m,2015-05-09,2
hawaiian_m,2015-05-10,2
hawaiian_m,2015-05-11,1
hawaiian_m,2015-05-13,1
hawaiian_m,2015-05-14,1
hawaiian_m,2015-05-15,1
hawaiian_m,2015-05-16,1
hawaiian_m,2015-05-18,1
hawaiian_m,2015-05-20,2
hawaiian_m,2015-05-23,2
hawaiian_m,2015-05-24,1
hawaiian_m,2015-05-25,2
hawaiian_m,2015-05-26,2
hawaiian_m,2015-05-27,1
hawaiian_m,2015-05-28,2
hawaiian_m,2015-05-30,1
hawaiian_m,2015-05-31,1
hawaiian_m,2015-06-01,1
hawaiian_m,2015-06-02,1
hawaiian_m,2015-06-04,1
hawaiian_m,2015-06-05,1
hawaiian_m,2015-06-06,2
hawaiian_m,2015-06-07,2
hawaiian_m,2015-06-08,3
hawaiian_m,2015-06-09,2
hawaiian_m,2015-06-10,2
hawaiian_m,2015-06-11,1
hawaiian_m,2015-06-12,2
hawaiian_m,2015-06-13,3
hawaiian_m,2015-06-16,3
hawaiian_m,2015-06-17,3
hawaiian_m,2015-06-19,1
hawaiian_m,2015-06-20,2
hawaiian_m,2015-06-21,1
hawaiian_m,2015-06-22,2
hawaiian_m,2015-06-23,4
hawaiian_m,2015-06-25,2
hawaiian_m,2015-06-26,2
hawaiian_m,2015-06-27,3
hawaiian_m,2015-06-28,2
hawaiian_m,2015-06-29,1
hawaiian_m,2015-07-01,1
hawaiian_m,2015-07-02,2
hawaiian_m,2015-07-03,1
hawaiian_m,2015-07-04,3
hawaiian_m,2015-07-05,2
hawaiian_m,2015-07-06,3
hawaiian_m,2015-07-07,2
hawaiian_m,2015-07-08,1
hawaiian_m,2015-07-09,1
hawaiian_m,2015-07-10,2
hawaiian_m,2015-07-11,3
hawaiian_m,2015-07-12,1
hawaiian_m,2015-07-13,1
hawaiian_m,2015-07-16,2
hawaiian_m,2015-07-18,1
hawaiian_m,2015-07-20,3
hawaiian_m,2015-07-21,2
hawaiian_m,2015-07-22,2
hawaiian_m,2015-07-23,1
hawaiian_m,2015-07-24,1
hawaiian_m,2015-07-25,1
hawaiian_m,2015-07-26,4
hawaiian_m,2015-07-27,1
hawaiian_m,2015-07-28,2
hawaiian_m,2015-07-30,2
hawaiian_m,2015-07-31,4
hawaiian_m,2015-08-04,1
hawaiian_m,2015-08-05,5
hawaiian_m,2015-08-06,1
hawaiian_m,2015-08-07,3
hawaiian_m,2015-08-09,2
hawaiian_m,2015-08-10,2
hawaiian_m,2015-08-11,4
hawaiian_m,2015-08-12,1
hawaiian_m,2015-08-13,1
hawaiian_m,2015-08-14,1
hawaiian_m,2015-08-15,2
hawaiian_m,2015-08-16,2
hawaiian_m,2015-08-18,2
hawaiian_m,2015-08-19,1
hawaiian_m,2015-08-20,2
hawaiian_m,2015-08-21,3
hawaiian_m,2015-08-22,2
hawaiian_m,2015-08-23,3
hawaiian_m,2015-08-25,1
hawaiian_m,2015-08-26,1
hawaiian_m,2015-08-27,1
hawaiian_m,2015-08-29,1
hawaiian_m,2015-08-30,1
hawaiian_m,2015-09-02,1
hawaiian_m,2015-09-03,1
hawaiian_m,2015-09-04,1
hawaiian_m,2015-09-05,4
hawaiian_m,2015-09-06,1
hawaiian_m,2015-09-07,2
hawaiian_m,2015-09-09,4
hawaiian_m,2015-09-10,1
hawaiian_m,2015-09-11,1
hawaiian_m,2015-09-12,3
hawaiian_m,2015-09-14,1
hawaiian_m,2015-09-15,1
hawaiian_m,2015-09-16,2
hawaiian_m,2015-09-17,2
hawaiian_m,2015-09-18,1
hawaiian_m,2015-09-19,1
hawaiian_m,2015-09-21,2
hawaiian_m,2015-09-23,2
hawaiian_m,2015-09-26,2
hawaiian_m,2015-09-29,1
hawaiian_m,2015-09-30,1
hawaiian_m,2015-10-01,2
hawaiian_m,2015-10-02,3
hawaiian_m,2015-10-04,1
hawaiian_m,2015-10-06,2
hawaiian_m,2015-10-08,3
hawaiian_m,2015-10-10,1
hawaiian_m,2015-10-11,3
hawaiian_m,2015-10-15,3
hawaiian_m,2015-10-16,2
hawaiian_m,2015-10-17,2
hawaiian_m,2015-10-18,1
hawaiian_m,2015-10-20,1
hawaiian_m,2015-10-21,2
hawaiian_m,2015-10-22,1
hawaiian_m,2015-10-23,3
hawaiian_m,2015-10-24,1
hawaiian_m,2015-10-30,1
hawaiian_m,2015-10-31,1
hawaiian_m,2015-11-01,1
hawaiian_m,2015-11-03,1
hawaiian_m,2015-11-04,1
hawaiian_m,2015-11-07,1
hawaiian_m,2015-11-09,5
hawaiian_m,2015-11-11,1
hawaiian_m,2015-11-12,1
hawaiian_m,2015-11-13,1
hawaiian_m,2015-11-14,2
hawaiian_m,2015-11-15,3
hawaiian_m,2015-11-16,1
hawaiian_m,2015-11-17,2
hawaiian_m,2015-11-18,2
hawaiian_m,2015-11-19,1
hawaiian_m,2015-11-20,1
hawaiian_m,2015-11-21,1
hawaiian_m,2015-11-22,1
hawaiian_m,2015-11-23,1
hawaiian_m,2015-11-25,2
hawaiian_m,2015-11-26,6
hawaiian_m,2015-11-27,1
hawaiian_m,2015-11-28,1
hawaiian_m,2015-11-30,2
hawaiian_m,2015-12-01,5
hawaiian_m,2015-12-02,1
hawaiian_m,2015-12-03,2
hawaiian_m,2015-12-04,1
hawaiian_m,2015-12-05,1
hawaiian_m,2015-12-06,2
hawaiian_m,2015-12-07,1
hawaiian_m,2015-12-08,1
hawaiian_m,2015-12-09,3
hawaiian_m,2015-12-10,1
hawaiian_m,2015-12-11,3
hawaiian_m,2015-12-12,3
hawaiian_m,2015-12-13,1
hawaiian_m,2015-12-14,1
hawaiian_m,2015-12-15,2
hawaiian_m,2015-12-16,1
hawaiian_m,2015-12-18,1
hawaiian_m,2015-12-19,1
hawaiian_m,2015-12-20,1
hawaiian_m,2015-12-21,3
hawaiian_m,2015-12-22,1
hawaiian_m,2015-12-23,1
hawaiian_m,2015-12-24,1
hawaiian_m,2015-12-26,1
hawaiian_m,2015-12-27,1
hawaiian_m,2015-12-28,3
hawaiian_s,2015-01-01,2
hawaiian_s,2015-01-02,4
hawaiian_s,2015-01-03,2
hawaiian_s,2015-01-04,1
hawaiian_s,2015-01-05,2
hawaiian_s,2015-01-06,6
hawaiian_s,2015-01-07,2
hawaiian_s,2015-01-08,4
hawaiian_s,2015-01-09,3
hawaiian_s,2015-01-11,3
hawaiian_s,2015-01-12,2
hawaiian_s,2015-01-13,3
hawaiian_s,2015-01-14,4
hawaiian_s,2015-01-15,5
hawaiian_s,2015-01-16,3
hawaiian_s,2015-01-17,5
hawaiian_s,2015-01-18,1
hawaiian_s,2015-01-19,4
hawaiian_s,2015-01-21,3
hawaiian_s,2015-01-22,4
hawaiian_s,2015-01-23,2
hawaiian_s,2015-01-24,4
hawaiian_s,2015-01-25,3
hawaiian_s,2015-01-26,1
hawaiian_s,2015-01-27,3
hawaiian_s,2015-01-28,2
hawaiian_s,2015-01-30,4
hawaiian_s,2015-01-31,3
hawaiian_s,2015-02-01,4
hawaiian_s,2015-02-02,3
hawaiian_s,2015-02-04,3
hawaiian_s,2015-02-05,4
hawaiian_s,2015-02-06,6
hawaiian_s,2015-02-07,1
hawaiian_s,2015-02-08,4
hawaiian_s,2015-02-09,6
hawaiian_s,2015-02-11,8
hawaiian_s,2015-02-12,1
hawaiian_s,2015-02-13,4
hawaiian_s,2015-02-14,2
hawaiian_s,2015-02-15,1
hawaiian_s,2015-02-16,4
hawaiian_s,2015-02-17,3
hawaiian_s,2015-02-18,5
hawaiian_s,2015-02-19,2
hawaiian_s,2015-02-20,1
hawaiian_s,2015-02-21,1
hawaiian_s,2015-02-22,4
hawaiian_s,2015-02-23,2
hawaiian_s,2015-02-24,4
hawaiian_s,2015-02-25,2
hawaiian_s,2015-02-26,4
hawaiian_s,2015-02-27,3
hawaiian_s,2015-02-28,2
hawaiian_s,2015-03-01,4
hawaiian_s,2015-03-02,3
hawaiian_s,2015-03-03,4
hawaiian_s,2015-03-04,4
hawaiian_s,2015-03-05,1
hawaiian_s,2015-03-06,8
hawaiian_s,2015-03-08,4
hawaiian_s,2015-03-09,4
hawaiian_s,2015-03-10,3
hawaiian_s,2015-03-11,2
hawaiian_s,2015-03-12,1
hawaiian_s,2015-03-13,4
hawaiian_s,2015-03-14,2
hawaiian_s,2015-03-15,2
hawaiian_s,2015-03-16,3
hawaiian_s,2015-03-17,3
hawaiian_s,2015-03-18,3
hawaiian_s,2015-03-19,5
hawaiian_s,2015-03-20,4
hawaiian_s,2015-03-21,4
hawaiian_s,2015-03-22,2
hawaiian_s,2015-03-23,1
hawaiian_s,2015-03-24,3
hawaiian_s,2015-03-25,3
hawaiian_s,2015-03-26,5
hawaiian_s,2015-03-27,1
hawaiian_s,2015-03-28,5
hawaiian_s,2015-03-29,1
hawaiian_s,2015-03-31,2
hawaiian_s,2015-04-01,2
hawaiian_s,2015-04-02,4
hawaiian_s,2015-04-03,3
hawaiian_s,2015-04-04,5
hawaiian_s,2015-04-05,2
hawaiian_s,2015-04-06,3
hawaiian_s,2015-04-07,2
hawaiian_s,2015-04-08,5
hawaiian_s,2015-04-09,2
hawaiian_s,2015-04-10,4
hawaiian_s,2015-04-11,5
hawaiian_s,2015-04-12,2
hawaiian_s,2015-04-13,6
hawaiian_s,2015-04-14,1
hawaiian_s,2015-04-15,4
hawaiian_s,2015-04-16,5
hawaiian_s,2015-04-17,5
hawaiian_s,2015-04-18,3
hawaiian_s,2015-04-19,5
hawaiian_s,2015-04-20,3
hawaiian_s,2015-04-22,3
hawaiian_s,2015-04-23,2
hawaiian_s,2015-04-24,3
hawaiian_s,2015-04-25,3
hawaiian_s,2015-04-26,5
hawaiian_s,2015-04-27,6
hawaiian_s,2015-04-28,1
hawaiian_s,2015-04-29,4
hawaiian_s,2015-04-30,3
hawaiian_s,2015-05-01,2
hawaiian_s,2015-05-02,5
hawaiian_s,2015-05-03,3
hawaiian_s,2015-05-04,2
hawaiian_s,2015-05-05,6
hawaiian_s,2015-05-06,3
hawaiian_s,2015-05-07,2
hawaiian_s,2015-05-08,2
hawaiian_s,2015-05-09,1
hawaiian_s,2015-05-10,1
hawaiian_s,2015-05-11,3
hawaiian_s,2015-05-12,3
hawaiian_s,2015-05-13,3
hawaiian_s,2015-05-14,4
hawaiian_s,2015-05-15,7
hawaiian_s,2015-05-16,4
hawaiian_s,2015-05-17,2
hawaiian_s,2015-05-18,2
hawaiian_s,2015-05-19,1
hawaiian_s,2015-05-20,1
hawaiian_s,2015-05-21,3
hawaiian_s,2015-05-22,1
hawaiian_s,2015-05-23,2
hawaiian_s,2015-05-24,2
hawaiian_s,2015-05-25,1
hawaiian_s,2015-05-26,1
hawaiian_s,2015-05-27,3
hawaiian_s,2015-05-28,1
hawaiian_s,2015-05-29,3
hawaiian_s,2015-05-31,3
hawaiian_s,2015-06-01,4
hawaiian_s,2015-06-02,1
hawaiian_s,2015-06-03,1
hawaiian_s,2015-06-04,3
hawaiian_s,2015-06-05,2
hawaiian_s,2015-06-06,1
hawaiian_s,2015-06-07,2
hawaiian_s,2015-06-08,4
hawaiian_s,2015-06-09,1
hawaiian_s,2015-06-10,3
hawaiian_s,2015-06-11,4
hawaiian_s,2015-06-12,4
hawaiian_s,2015-06-13,3
hawaiian_s,2015-06-15,5
hawaiian_s,2015-06-17,4
hawaiian_s,2015-06-18,3
hawaiian_s,2015-06-19,3
hawaiian_s,2015-06-20,2
hawaiian_s,2015-06-21,1
hawaiian_s,2015-06-22,3
hawaiian_s,2015-06-23,1
hawaiian_s,2015-06-24,1
hawaiian_s,2015-06-25,2
hawaiian_s,2015-06-26,1
hawaiian_s,2015-06-27,1
hawaiian_s,2015-06-28,3
hawaiian_s,2015-06-29,4
hawaiian_s,2015-07-01,1
hawaiian_s,2015-07-02,3
hawaiian_s,2015-07-03,2
hawaiian_s,2015-07-04,5
hawaiian_s,2015-07-05,2
hawaiian_s,2015-07-06,3
hawaiian_s,2015-07-07,3
hawaiian_s,2015-07-08,1
hawaiian_s,2015-07-10,1
hawaiian_s,2015-07-11,1
hawaiian_s,2015-07-12,1
hawaiian_s,2015-07-13,7
hawaiian_s,2015-07-15,2
hawaiian_s,2015-07-16,2
hawaiian_s,2015-07-17,6
hawaiian_s,2015-07-19,1
hawaiian_s,2015-07-20,1
hawaiian_s,2015-07-21,1
hawaiian_s,2015-07-22,3
hawaiian_s,2015-07-23,4
hawaiian_s,2015-07-24,2
hawaiian_s,2015-07-25,5
hawaiian_s,2015-07-27,4
hawaiian_s,2015-07-28,4
hawaiian_s,2015-07-29,3
hawaiian_s,2015-07-30,2
hawaiian_s,2015-07-31,3
hawaiian_s,2015-08-01,6
hawaiian_s,2015-08-02,5
hawaiian_s,2015-08-03,2
hawaiian_s,2015-08-05,4
hawaiian_s,2015-08-06,2
hawaiian_s,2015-08-07,3
hawaiian_s,2015-08-08,5
hawaiian_s,2015-08-10,1
hawaiian_s,2015-08-11,3
hawaiian_s,2015-08-12,6
hawaiian_s,2015-08-13,4
hawaiian_s,2015-08-14,4
hawaiian_s,2015-08-15,1
hawaiian_s,2015-08-16,2
hawaiian_s,2015-08-19,2
hawaiian_s,2015-08-20,3
hawaiian_s,2015-08-21,4
hawaiian_s,2015-08-22,4
hawaiian_s,2015-08-23,1
hawaiian_s,2015-08-24,3
hawaiian_s,2015-08-25,2
hawaiian_s,2015-08-26,1
hawaiian_s,2015-08-27,6
hawaiian_s,2015-08-28,3
hawaiian_s,2015-08-29,2
hawaiian_s,2015-08-30,2
hawaiian_s,2015-08-31,2
hawaiian_s,2015-09-01,5
hawaiian_s,2015-09-02,2
hawaiian_s,2015-09-03,4
hawaiian_s,2015-09-04,2
hawaiian_s,2015-09-05,5
hawaiian_s,2015-09-06,3
hawaiian_s,2015-09-07,2
hawaiian_s,2015-09-08,3
hawaiian_s,2015-09-09,1
hawaiian_s,2015-09-10,5
hawaiian_s,2015-09-11,1
hawaiian_s,2015-09-12,3
hawaiian_s,2015-09-14,3
hawaiian_s,2015-09-15,2
hawaiian_s,2015-09-16,4
hawaiian_s,2015-09-17,3
hawaiian_s,2015-09-18,2
hawaiian_s,2015-09-19,4
hawaiian_s,2015-09-20,3
hawaiian_s,2015-09-21,5
hawaiian_s,2015-09-22,4
hawaiian_s,2015-09-23,5
hawaiian_s,2015-09-26,3
hawaiian_s,2015-09-27,4
hawaiian_s,2015-09-28,2
hawaiian_s,2015-09-29,1
hawaiian_s,2015-09-30,3
hawaiian_s,2015-10-01,3
hawaiian_s,2015-10-03,2
hawaiian_s,2015-10-04,3
hawaiian_s,2015-10-06,2
hawaiian_s,2015-10-07,4
hawaiian_s,2015-10-08,1
hawaiian_s,2015-10-09,1
hawaiian_s,2015-10-10,4
hawaiian_s,2015-10-11,1
hawaiian_s,2015-10-13,4
hawaiian_s,2015-10-14,2
hawaiian_s,2015-10-15,10
hawaiian_s,2015-10-16,2
hawaiian_s,2015-10-17,3
hawaiian_s,2015-10-18,3
hawaiian_s,2015-10-20,7
hawaiian_s,2015-10-21,5
hawaiian_s,2015-10-22,1
hawaiian_s,2015-10-23,1
hawaiian_s,2015-10-24,1
hawaiian_s,2015-10-25,5
hawaiian_s,2015-10-27,6
hawaiian_s,2015-10-28,1
hawaiian_s,2015-10-29,4
hawaiian_s,2015-10-30,3
hawaiian_s,2015-10-31,1
hawaiian_s,2015-11-01,2
hawaiian_s,2015-11-02,2
hawaiian_s,2015-11-03,3
hawaiian_s,2015-11-04,2
hawaiian_s,2015-11-05,2
hawaiian_s,2015-11-06,7
hawaiian_s,2015-11-07,1
hawaiian_s,2015-11-08,3
hawaiian_s,2015-11-09,5
hawaiian_s,2015-11-10,2
hawaiian_s,2015-11-11,3
hawaiian_s,2015-11-12,3
hawaiian_s,2015-11-13,7
hawaiian_s,2015-11-14,3
hawaiian_s,2015-11-15,5
hawaiian_s,2015-11-16,6
hawaiian_s,2015-11-17,2
hawaiian_s,2015-11-18,5
hawaiian_s,2015-11-19,4
hawaiian_s,2015-11-20,5
hawaiian_s,2015-11-21,6
hawaiian_s,2015-11-22,3
hawaiian_s,2015-11-23,5
hawaiian_s,2015-11-24,1
hawaiian_s,2015-11-25,3
hawaiian_s,2015-11-26,10
hawaiian_s,2015-11-27,4
hawaiian_s,2015-11-28,2
hawaiian_s,2015-11-29,4
hawaiian_s,2015-11-30,1
hawaiian_s,2015-12-01,3
hawaiian_s,2015-12-02,2
hawaiian_s,2015-12-03,1
hawaiian_s,2015-12-04,3
hawaiian_s,2015-12-05,5
hawaiian_s,2015-12-06,3
hawaiian_s,2015-12-07,1
hawaiian_s,2015-12-09,8
hawaiian_s,2015-12-10,1
hawaiian_s,2015-12-11,9
hawaiian_s,2015-12-12,2
hawaiian_s,2015-12-13,1
hawaiian_s,2015-12-14,2
hawaiian_s,2015-12-15,3
hawaiian_s,2015-12-16,3
hawaiian_s,2015-12-17,3
hawaiian_s,2015-12-18,2
hawaiian_s,2015-12-19,3
hawaiian_s,2015-12-20,3
hawaiian_s,2015-12-21,2
hawaiian_s,2015-12-22,2
hawaiian_s,2015-12-23,3
hawaiian_s,2015-12-24,1
hawaiian_s,2015-12-26,2
hawaiian_s,2015-12-27,3
hawaiian_s,2015-12-28,3
hawaiian_s,2015-12-29,2
hawaiian_s,2015-12-30,4
hawaiian_s,2015-12-31,2
ital_cpcllo_l,2015-01-01,5
ital_cpcllo_l,2015-01-02,3
ital_cpcllo_l,2015-01-03,1
ital_cpcllo_l,2015-01-04,2
ital_cpcllo_l,2015-01-06,4
ital_cpcllo_l,2015-01-08,2
ital_cpcllo_l,2015-01-10,1
ital_cpcllo_l,2015-01-11,1
ital_cpcllo_l,2015-01-12,3
ital_cpcllo_l,2015-01-13,6
ital_cpcllo_l,2015-01-15,1
ital_cpcllo_l,2015-01-16,2
ital_cpcllo_l,2015-01-17,1
ital_cpcllo_l,2015-01-18,1
ital_cpcllo_l,2015-01-19,2
ital_cpcllo_l,2015-01-20,3
ital_cpcllo_l,2015-01-21,2
ital_cpcllo_l,2015-01-23,4
ital_cpcllo_l,2015-01-24,1
ital_cpcllo_l,2015-01-26,1
ital_cpcllo_l,2015-01-28,1
ital_cpcllo_l,2015-01-29,3
ital_cpcllo_l,2015-01-30,3
ital_cpcllo_l,2015-01-31,5
ital_cpcllo_l,2015-02-01,2
ital_cpcllo_l,2015-02-02,4
ital_cpcllo_l,2015-02-03,5
ital_cpcllo_l,2015-02-04,2
ital_cpcllo_l,2015-02-05,2
ital_cpcllo_l,2015-02-06,1
ital_cpcllo_l,2015-02-07,3
ital_cpcllo_l,2015-02-08,3
ital_cpcllo_l,2015-02-10,2
ital_cpcllo_l,2015-02-11,1
ital_cpcllo_l,2015-02-12,1
ital_cpcllo_l,2015-02-14,2
ital_cpcllo_l,2015-02-15,2
ital_cpcllo_l,2015-02-16,1
ital_cpcllo_l,2015-02-17,3
ital_cpcllo_l,2015-02-20,1
ital_cpcllo_l,2015-02-21,2
ital_cpcllo_l,2015-02-22,2
ital_cpcllo_l,2015-02-23,2
ital_cpcllo_l,2015-02-24,1
ital_cpcllo_l,2015-02-25,4
ital_cpcllo_l,2015-02-26,3
ital_cpcllo_l,2015-02-27,4
ital_cpcllo_l,2015-02-28,1
ital_cpcllo_l,2015-03-01,1
ital_cpcllo_l,2015-03-02,2
ital_cpcllo_l,2015-03-03,5
ital_cpcllo_l,2015-03-04,1
ital_cpcllo_l,2015-03-05,4
ital_cpcllo_l,2015-03-06,1
ital_cpcllo_l,2015-03-07,3
ital_cpcllo_l,2015-03-08,2
ital_cpcllo_l,2015-03-09,2
ital_cpcllo_l,2015-03-10,5
ital_cpcllo_l,2015-03-11,2
ital_cpcllo_l,2015-03-12,1
ital_cpcllo_l,2015-03-13,4
ital_cpcllo_l,2015-03-14,2
ital_cpcllo_l,2015-03-15,4
ital_cpcllo_l,2015-03-16,1
ital_cpcllo_l,2015-03-17,3
ital_cpcllo_l,2015-03-18,1
ital_cpcllo_l,2015-03-19,1
ital_cpcllo_l,2015-03-20,3
ital_cpcllo_l,2015-03-23,1
ital_cpcllo_l,2015-03-24,3
ital_cpcllo_l,2015-03-25,1
ital_cpcllo_l,2015-03-26,3
ital_cpcllo_l,2015-03-27,4
ital_cpcllo_l,2015-03-29,1
ital_cpcllo_l,2015-03-30,3
ital_cpcllo_l,2015-03-31,1
ital_cpcllo_l,2015-04-01,1
ital_cpcllo_l,2015-04-02,3
ital_cpcllo_l,2015-04-03,4
ital_cpcllo_l,2015-04-04,2
ital_cpcllo_l,2015-04-05,3
ital_cpcllo_l,2015-04-06,1
ital_cpcllo_l,2015-04-07,7
ital_cpcllo_l,2015-04-08,1
ital_cpcllo_l,2015-04-09,4
ital_cpcllo_l,2015-04-10,3
ital_cpcllo_l,2015-04-12,2
ital_cpcllo_l,2015-04-13,1
ital_cpcllo_l,2015-04-14,1
ital_cpcllo_l,2015-04-15,5
ital_cpcllo_l,2015-04-16,2
ital_cpcllo_l,2015-04-17,2
ital_cpcllo_l,2015-04-19,3
ital_cpcllo_l,2015-04-20,1
ital_cpcllo_l,2015-04-21,1
ital_cpcllo_l,2015-04-23,4
ital_cpcllo_l,2015-04-24,2
ital_cpcllo_l,2015-04-25,2
ital_cpcllo_l,2015-04-26,1
ital_cpcllo_l,2015-04-27,3
ital_cpcllo_l,2015-04-28,3
ital_cpcllo_l,2015-04-29,1
ital_cpcllo_l,2015-04-30,1
ital_cpcllo_l,2015-05-01,2
ital_cpcllo_l,2015-05-02,2
ital_cpcllo_l,2015-05-03,2
ital_cpcllo_l,2015-05-04,1
ital_cpcllo_l,2015-05-06,2
ital_cpcllo_l,2015-05-07,1
ital_cpcllo_l,2015-05-08,2
ital_cpcllo_l,2015-05-10,1
ital_cpcllo_l,2015-05-11,2
ital_cpcllo_l,2015-05-13,1
ital_cpcllo_l,2015-05-14,3
ital_cpcllo_l,2015-05-15,5
ital_cpcllo_l,2015-05-16,1
ital_cpcllo_l,2015-05-18,2
ital_cpcllo_l,2015-05-19,1
ital_cpcllo_l,2015-05-20,1
ital_cpcllo_l,2015-05-21,1
ital_cpcllo_l,2015-05-22,4
ital_cpcllo_l,2015-05-23,3
ital_cpcllo_l,2015-05-24,1
ital_cpcllo_l,2015-05-25,3
ital_cpcllo_l,2015-05-26,1
ital_cpcllo_l,2015-05-27,1
ital_cpcllo_l,2015-05-28,2
ital_cpcllo_l,2015-05-29,4
ital_cpcllo_l,2015-05-30,4
ital_cpcllo_l,2015-06-01,3
ital_cpcllo_l,2015-06-02,2
ital_cpcllo_l,2015-06-03,1
ital_cpcllo_l,2015-06-04,2
ital_cpcllo_l,2015-06-05,3
ital_cpcllo_l,2015-06-06,2
ital_cpcllo_l,2015-06-07,3
ital_cpcllo_l,2015-06-08,2
ital_cpcllo_l,2015-06-09,6
ital_cpcllo_l,2015-06-10,1
ital_cpcllo_l,2015-06-11,3
ital_cpcllo_l,2015-06-13,7
ital_cpcllo_l,2015-06-14,2
ital_cpcllo_l,2015-06-17,2
ital_cpcllo_l,2015-06-18,1
ital_cpcllo_l,2015-06-19,5
ital_cpcllo_l,2015-06-20,2
ital_cpcllo_l,2015-06-21,2
ital_cpcllo_l,2015-06-22,1
ital_cpcllo_l,2015-06-23,2
ital_cpcllo_l,2015-06-24,2
ital_cpcllo_l,2015-06-25,4
ital_cpcllo_l,2015-06-26,2
ital_cpcllo_l,2015-06-27,1
ital_cpcllo_l,2015-06-28,5
ital_cpcllo_l,2015-06-29,2
